created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Tue Jun 06 19:01:09 +0000 2023;1666158302483595264;"Jim Shell (Former Chief Scientist, Lt Col USAF), Sean Allen (Space Systems Command - SSC/BC, US Space Force), Jeff Nevin (Redwire Space) and Todd F. (Meraki Space Systems) have all commented on/shown support for David Grusch. 🤔 HT @HighPeaks77. 🎩 #UAP https://t.co/pILw7IWhjO";27;17;161;496;en;16023908;1666158302483595264;paulsanderson;https://twitter.com/paulsanderson/status/1666158302483595264
Tue Jun 06 18:33:13 +0000 2023;1666151273681256476;"News Nation clip of David Grusch has 1.1 Million views in 20 hours, a clear Indicator that the world is interested in this issue whilst the majority of mainstream media is sleeping on the subject.";2;38;87;574;en;1141855591104753672;1666151273681256476;TheProjectUnity;https://twitter.com/TheProjectUnity/status/1666151273681256476
Tue Jun 06 17:26:04 +0000 2023;1666134373433847824;"UFO whistleblower David Grusch's testimony is compelling, &amp  corroborated by recently retired colonel Karl E. Nell, and Jonathan Grey who currently works for the National Air and Space Intelligence Center where UAP analysis has been his focus.   These aren't anonymous sources…";7;103;157;1200;en;2159970638;1666134373433847824;PostDisclosure;https://twitter.com/PostDisclosure/status/1666134373433847824
Tue Jun 06 17:14:11 +0000 2023;1666131381431435264;"The 2023 UFO Rollercoaster Ride So Far...  🔹Sen. K. Gillibrand AARO UAP Budget Hearing 🔹Dr. Gary Nolan - Salt Conference 🔹NASA Public UFO Meeting 🔹Chris Mellon UFO Article 🔹David Grusch UFO Whistleblower &amp  IG complaint  What's next..? RT IF YOU THINK 2023 ROLLERCOASTER RIDE… https://t.co/wDmd7e4DH8";5;43;109;390;en;985899707301072897;1666131381431435264;Eyes_OnTheSkies;https://twitter.com/Eyes_OnTheSkies/status/1666131381431435264
Tue Jun 06 16:07:35 +0000 2023;1666114621466464258;"UFO whistleblower David Grusch said that some of the UFOs crashed, and others "landed". And Chris Mellon said he heard from someone that a craft allegedly *landed* and was abandoned.  So, if true, our civilization might be getting "toyed" with, and this isn't just about crashes.";6;178;102;958;en;2159970638;1666114621466464258;PostDisclosure;https://twitter.com/PostDisclosure/status/1666114621466464258
Tue Jun 06 15:55:58 +0000 2023;1666111700645421056;"FOX NEWS @AmericaNewsroom  on David Grusch’s UFO revelations alongside Congressmen @ericswalwell and @RepAndreCarson   Eric Swalwell: “We owe it to the American people to run every credible claim to the ground.”  Via: @HighPeaks77   #UFOTwitter  https://t.co/2lr3hotAit";8;17;92;288;en;1322518229735137285;1666111700645421056;AdamGoldsack;https://twitter.com/AdamGoldsack/status/1666111700645421056
Tue Jun 06 15:53:48 +0000 2023;1666111153510965248;"Harvard Astronomer Avi Loeb provides commentary and perspectives on the recent claims involving non-human craft discussed by intelligence community whistleblower David Grusch. https://t.co/iQA6UzlLJw";11;17;120;469;en;1324431759828660224;1666111153510965248;Debriefmedia;https://twitter.com/Debriefmedia/status/1666111153510965248
Tue Jun 06 15:49:50 +0000 2023;1666110155870679040;"FOX NEWS @AmericaNewsroom  on David Grusch’s UFO revelations along with comments from Congressmen @ericswalwell and @RepAndreCarson   Eric Swalwell: “We owe it to the American people to run every credible claim to the ground.” https://t.co/Bcy8442Erg";17;26;147;463;en;4639346117;1666110155870679040;HighPeaks77;https://twitter.com/HighPeaks77/status/1666110155870679040
Tue Jun 06 14:48:12 +0000 2023;1666094644349014018;"#ufo #uap #ufotwitter #uaptwitter  “There is a sophisticated disinformation campaign targeting the U.S. populace which is extremely unethical and immoral," David Grusch. This is further support for the existence of an international cabal maintaining UFO secrets, as I have stated.";5;25;116;528;en;50930835;1666094644349014018;keptycho;https://twitter.com/keptycho/status/1666094644349014018
Tue Jun 06 14:24:23 +0000 2023;1666088651108020228;"I just want to point something out about David Grusch that most of us know but I really want to highlight it and make it clear.  - David Grusch, a UFO whistleblower has publicly said that the U.S. has non-human craft.   - He has submitted an official complaint to the IC Inspector…";2;57;56;458;en;21799800;1666088651108020228;MikeColangelo;https://twitter.com/MikeColangelo/status/1666088651108020228
Tue Jun 06 14:12:18 +0000 2023;1666085611877576704;"It’s great to see a Former Chief Scientist at Air Force Space Command vouch for David Grusch’s credibility! Thank you @shell_jim https://t.co/Zm4GTClHDa";9;6;77;275;en;4639346117;1666085611877576704;HighPeaks77;https://twitter.com/HighPeaks77/status/1666085611877576704
Tue Jun 06 14:10:44 +0000 2023;1666085217009008642;"STATEMENT FROM DAVID GRUSCH -  “I took my job very seriously, and early on, I allowed various individuals that alleged they had information to speak their truth as part of my evaluation process. I have not been mentored by anyone, and my public disclosure has been done…";47;110;217;1058;en;1373024158045585410;1666085217009008642;disclosureteam_;https://twitter.com/disclosureteam_/status/1666085217009008642
Tue Jun 06 13:49:05 +0000 2023;1666079767769018368;"Fox News picks up the David Grusch whistleblower story. 💥🛸  Interview with Ryan Graves starting at the 2 minute mark. The reporter is having a hard time accepting this news.  Full Article: https://t.co/xe8zVROZcw  #ufotwitter #uaptwitter #UFOs #ufo https://t.co/KD7aIBFb39";34;57;269;972;en;21799800;1666079767769018368;MikeColangelo;https://twitter.com/MikeColangelo/status/1666079767769018368
Tue Jun 06 12:55:32 +0000 2023;1666066290962841601;"In a NewsNation exclusive, Air Force veteran David Grusch claims the government has covered up a secret UFO crash retrieval program, alleging the U.S. has even retrieved bodies from other species.  MORE: https://t.co/euF3qLO2Vk https://t.co/wwgf84XC5y";17;31;162;585;en;1217198127591186437;1666066290962841601;NewsNation;https://twitter.com/NewsNation/status/1666066290962841601
Tue Jun 06 06:09:27 +0000 2023;1665964094959292417;"A semi-major/major news site has picked up the David Grusch UFO whistleblower story... posted roughly an hour ago.  Let's keep forward progression on this #disclosure #ufotwitter https://t.co/K35PToC71F";4;23;96;544;en;1449570612;1665964094959292417;planethunter56;https://twitter.com/planethunter56/status/1665964094959292417
Tue Jun 06 05:00:46 +0000 2023;1665946813394833409;"David Grusch says the government has been lying to Americans for decades about what it has really found. https://t.co/BG5kXwzMRz";59;135;387;1508;en;14511951;1665946813394833409;HuffPost;https://twitter.com/HuffPost/status/1665946813394833409
Tue Jun 06 05:00:46 +0000 2023;1665946812291727360;"David Grusch says the government has been lying to Americans for decades about what it has really found. https://t.co/oyWhk7Bg8K";7;30;91;393;en;15458694;1665946812291727360;HuffPostPol;https://twitter.com/HuffPostPol/status/1665946812291727360
Tue Jun 06 03:50:29 +0000 2023;1665929125159133197;"On Tuesday @BretBaier @SpecialReport of Fox News will have a story on the David Grusch story published Monday on @Debriefmedia   Bret - Thank you for covering.   @Akam1129 @OmniTalkRadio https://t.co/4Td1Z6remo";9;13;84;281;en;1129077593502822402;1665929125159133197;jeff5647a;https://twitter.com/jeff5647a/status/1665929125159133197
Tue Jun 06 03:31:10 +0000 2023;1665924261922447360;"Pentagon UFO whistleblower David Grusch says the United States is in possession of vehicles of non-human origin and bodies of the pilots.  Full interview by Ross Coulthart &amp  reaction by Ryan Graves.  #ufotwitter #ufo -UapJames https://t.co/lbvd1eNxKO";52;106;200;764;en;18093097;1665924261922447360;unhealthytruth;https://twitter.com/unhealthytruth/status/1665924261922447360
Tue Jun 06 03:24:26 +0000 2023;1665922569529348097;"This is sensational. Unless Grush has everyone fooled, there is no turning back from this one. The genie is out of the box. If true, Disclosure just happened. We are not alone. We have never been, alone.  Quote - If David Grusch’s statements are accurate, it would be the first…";32;196;357;2280;en;78381071;1665922569529348097;Tsoukalos;https://twitter.com/Tsoukalos/status/1665922569529348097
Tue Jun 06 02:20:26 +0000 2023;1665906462948986887;"Pentagon whistleblower David Grusch says the US is in possession of vehicles of non-human origin and bodies of the pilots.  Pleiadians previously confirmed that extraterrestrial technology was recovered from at least 3 locations:  Varginha, Brazil Baltic Sea  Roswell, New Mexico… https://t.co/L6l6ZSLh1n";25;79;285;987;en;854483338530349056;1665906462948986887;Kabamur_Taygeta;https://twitter.com/Kabamur_Taygeta/status/1665906462948986887
Tue Jun 06 02:03:40 +0000 2023;1665902243844071424;"For those naysayers/debunkers/what have you, David Grusch is not the new Bob Lazar. Regardless of what you think of Lazar, Grusch’s vetted credentials and hours of testimony are on a whole other level.  But even then… Grusch’s coming forward does, in a sense, validate Lazar’s… https://t.co/c3cS0DRPKt";7;102;110;827;en;1449570612;1665902243844071424;planethunter56;https://twitter.com/planethunter56/status/1665902243844071424
Tue Jun 06 00:51:22 +0000 2023;1665884049481560064;"Serious question. I'm an @elonmusk fan boy through and through. But with him, the owner of SpaceX, completely ignoring the UFO/NHI disclosure.  Just makes zero sense, he comments on EVERYTHING.  Is he part of the control mechanism?  #ufotwitter #DavidGrusch";6;205;24;437;en;1395413118621151233;1665884049481560064;HighlyRetired;https://twitter.com/HighlyRetired/status/1665884049481560064
Tue Jun 06 00:46:51 +0000 2023;1665882913978679297;"Does everyone remember Garry Nolan’s comment about the hornets nest in Washington D.C., during his talk at the SALT conference?   Do you think he was talking about David Grusch? Or another whistleblower?  #ufotwitter #uaptwitter #UFOs #ufo";0;43;48;369;en;21799800;1665882913978679297;MikeColangelo;https://twitter.com/MikeColangelo/status/1665882913978679297
Mon Jun 05 23:07:44 +0000 2023;1665857967411929089;""Yeah, there's a sophisticated disinformation campaign [on UFO topic] targeting the U.S. populace which is extremely unethical and immoral."  - UFO whistleblower, David Grusch";8;43;112;581;en;2159970638;1665857967411929089;PostDisclosure;https://twitter.com/PostDisclosure/status/1665857967411929089
Mon Jun 05 22:47:52 +0000 2023;1665852967486881792;"David Grusch Speaks! 🛸 👽  Military whistleblower says US has UFO retrieval program. He also mentions bodies 🤯  Source: https://t.co/sVDjyrTu24  #ufotwitter #uaptwitter #UFOs #ufo https://t.co/xXKxjjIvfE";14;23;82;358;en;21799800;1665852967486881792;MikeColangelo;https://twitter.com/MikeColangelo/status/1665852967486881792
Mon Jun 05 22:45:07 +0000 2023;1665852276093730818;"Never mind flying saucers, whistleblower David Grusch says we have "dead pilots" of alien craft.  Unfortunately, he's not seen them or any photos of them, the craft, or the technology. But nonetheless, he assures us it is true.    Gonna need some details here. https://t.co/LazYMD2QWK";36;258;83;673;en;15533969;1665852276093730818;MickWest;https://twitter.com/MickWest/status/1665852276093730818
Mon Jun 05 22:24:30 +0000 2023;1665847088050044929;"Pentagon UFO whistleblower David Grusch says the United States is in possession of vehicles of non-human origin and bodies of the pilots.  Full interview by Ross Coulthart &amp  reaction by Ryan Graves.  #ufotwitter #ufo #uap https://t.co/oehU0iSTWT";1883;2017;5538;17602;en;1408270506894188545;1665847088050044929;UAPJames;https://twitter.com/UAPJames/status/1665847088050044929
Mon Jun 05 22:16:45 +0000 2023;1665845139552477187;"“We are definitely not alone.”  - NRO, NGA, and USAF veteran David Grusch https://t.co/ylix5V0isF";82;133;607;2053;en;4874646887;1665845139552477187;tinyklaus;https://twitter.com/tinyklaus/status/1665845139552477187
Mon Jun 05 21:14:15 +0000 2023;1665829410589626370;"US intelligence confirmed. Senior Intelligence official David Charles Grush (NGA,NRO) corroborated to the US Congress that the United States is in possession of UFO debris and intact alien aircraft. https://t.co/jE5MTbFZli";31;56;157;446;en;940876562;1665829410589626370;AlertChannel;https://twitter.com/AlertChannel/status/1665829410589626370
Mon Jun 05 21:12:09 +0000 2023;1665828880832184332;"Hi @joerogan clear your schedule for David Grusch, please. #ufotwitter";1;33;88;677;en;21620068;1665828880832184332;BrianMassUFO;https://twitter.com/BrianMassUFO/status/1665828880832184332
Mon Jun 05 20:31:53 +0000 2023;1665818748387987456;"According to Ralph Blumenthal, The Debrief article released this morning is bigger than the 2017 NYT article and Leslie Kean agrees.  He also quickly explains why David Grusch is a credible whistleblower.  H/T: @wow36932525   Full Interview: https://t.co/xWd0fvYaGS  #ufotwitter… https://t.co/EWI9go0vFg";10;29;168;682;en;21799800;1665818748387987456;MikeColangelo;https://twitter.com/MikeColangelo/status/1665818748387987456
Mon Jun 05 19:38:43 +0000 2023;1665805368361103367;"According to popular paranormal activist "UFO Joe", David Grusch first approached poltergeist and werewolf storytellers George Knapp and Jeremy Corbell. Mr. Joe met with them during a Star Trek convention in Las Vegas.   Grusch offered them the biggest story in human history...… https://t.co/AyJVgwBT9A";18;166;49;237;en;20652877;1665805368361103367;MiddleOfMayhem;https://twitter.com/MiddleOfMayhem/status/1665805368361103367
Mon Jun 05 19:26:48 +0000 2023;1665802370834665472;"On this Manic Monday, there is plenty to mull in the story told by whistleblower David Grusch to @RossCoulthart, @lesliekean, and @ralphblu as told in @Debriefmedia and @NewsNationComms.  Reading the back and forth, taking a string of phone calls, etc., here are three things I… https://t.co/pvPWCEjbLi";12;22;145;664;en;170403375;1665802370834665472;hollywoodufos;https://twitter.com/hollywoodufos/status/1665802370834665472
Mon Jun 05 18:54:55 +0000 2023;1665794344601939968;"For the David Charles Grusch doubters... character/credibility vetting is in the story itself 👇  “His [Grusch] assertion concerning the existence of a terrestrial arms race occurring sub-rosa over the past eighty years focused on reverse engineering technologies of unknown… https://t.co/u0EL5yU6xh";8;33;102;464;en;1449570612;1665794344601939968;planethunter56;https://twitter.com/planethunter56/status/1665794344601939968
Mon Jun 05 17:24:13 +0000 2023;1665771519539294208;"#ufotwitter, as we hinted, David Grusch has come out as a whistle blower on UAP crash retrievals. This is the tip of the iceberg and a much darker truth is coming. @OldVetSymposium and I aren't under NDAs. Stay tuned.";3;43;69;619;en;736286157273632768;1665771519539294208;RDRIncident;https://twitter.com/RDRIncident/status/1665771519539294208
Mon Jun 05 17:22:58 +0000 2023;1665771206778433536;"Wonderful to see @GallaudetTim, former acting administrator of @NOAA, America's National Oceanic and Atmospheric Administration, recognising the importance of whistleblowers like David Grusch revealing what they know about #UAP secrets. It's time for this story to be told.";5;39;199;1033;en;2346524875;1665771206778433536;rosscoulthart;https://twitter.com/rosscoulthart/status/1665771206778433536
Mon Jun 05 17:09:44 +0000 2023;1665767873334349824;"Very proud to be reporting this story with @NewsNation. #UFO #UAP whistleblower, former intelligence official David Grusch, tells all about retrieved non-human technology (yes: alien spacecraft) and the reality of a non-human intelligence on this planet.";93;304;790;3420;en;2346524875;1665767873334349824;rosscoulthart;https://twitter.com/rosscoulthart/status/1665767873334349824
Mon Jun 05 16:56:19 +0000 2023;1665764498999853057;".@SenGillibrand It seems clear that Sean Kirkpatrick deliberately misled Congress in the recent public UAP hearing.  Can you comment on what you knew about the claims by David Grusch? What steps will be taken to hold Kirkpatrick accountable?  https://t.co/rnlIXpJuZz";6;44;107;681;en;1435590098918203394;1665764498999853057;UFO_Rabbit_Hole;https://twitter.com/UFO_Rabbit_Hole/status/1665764498999853057
Mon Jun 05 16:38:40 +0000 2023;1665760055923478529;"Here's the update on the Ross Coulthart interview with whistleblower David Grusch —   First off, @NewsNation will be doing a special report tonight using footage (although we don't believe this will be the full edited special they are ultimately doing).  Here's their promo from… https://t.co/VqogMbZQh8";24;99;378;1574;en;53969796;1665760055923478529;Coulthart_Zabel;https://twitter.com/Coulthart_Zabel/status/1665760055923478529
Mon Jun 05 15:50:38 +0000 2023;1665747967087656960;"UFO Whistleblower David Grusch said the US Gov. has quite a few alien spacecraft in their possession. My quick thoughts! https://t.co/iGZvJb3fZg";5;89;77;515;en;2159970638;1665747967087656960;PostDisclosure;https://twitter.com/PostDisclosure/status/1665747967087656960
Mon Jun 05 15:41:44 +0000 2023;1665745730999336960;"Bob Lazar was right! The whistleblower, David Charles Grusch, stated  that there are 'quite a few' space crafts that have been retrieved,  landed, or crashed, and that there are special programs.  We also need to thank Bob Lazar  many skeptics and even believers doubted him… https://t.co/gqW1MarAdU";10;72;189;1061;en;791620697726615554;1665745730999336960;OMApproach;https://twitter.com/OMApproach/status/1665745730999336960
Mon Jun 05 15:27:34 +0000 2023;1665742165530624001;"6pm on @NewsNation: David Grusch - a veteran of the National Geospatial-Intelligence Agency, the National Reconnaissance Office, and a former rep on the Unidentified Aerial Phenomena Task Force speaks out for the first time about what he says the USA has in its possession.";8;25;68;339;en;566445645;1665742165530624001;BrianEntin;https://twitter.com/BrianEntin/status/1665742165530624001
